,analysis,Attribute_name,prediction_set,class_probabilities,labels,max_prob,label
3278,PARTICULATE_MATTER_MICROSCOPY,Particulate Matter >=2-5micrometers,['particulate-matter >= 25-um'],[0.9897729754447937],[4],0.9897729754447937,4
3279,SE_HPLC,Size Exclusion Chromatography area% sum LMWP,['se-uplc monomer'],[0.9992153644561768],[3],0.9992153644561768,3
3280,SE_HPLC,HPLC-SEC Cumulative Degradation Products,['se-uplc monomer'],[0.9977858066558838],[3],0.9977858066558838,3
3281,SDS_PAGE,SDS-PAGE (Reduced) MW Light Chain Relative to Reference Std,['sds-page (reduced) purity'],[0.9994731545448303],[0],0.9994731545448303,0
3282,SDS_PAGE,SDS-PAGE (Non-Red) MW Major Band Relative to Reference Std,['sds-page (reduced) purity'],[0.9993494153022766],[0],0.9993494153022766,0
3283,SDS_PAGE,SDS-PAGE (Reduced) MW Heavy Chain Relative to Reference Std,['sds-page (reduced) purity'],[0.9994764924049377],[0],0.9994764924049377,0
3284,PARTICULATE_MATTER,Sub-Visible Particulate Matter >= 5 micrometers,['particulate-matter >= 25-um'],[0.9902244210243225],[4],0.9902244210243225,4
3285,PARTICULATE_MATTER,Sub-Visible Particulate Matter >= 3 micrometers,['particulate-matter >= 25-um'],[0.9902119040489197],[4],0.9902119040489197,4
3286,CE_SDS_2,CE-SDS (Reduced) QL,['sds-page (reduced) purity'],[0.9994983673095703],[0],0.9994983673095703,0
3287,CE_SDS,CE-SDS (Non-Reduced) QL,['sds-page (reduced) purity'],[0.999496579170227],[0],0.999496579170227,0
3288,SDS_PAGE,SDS-PAGE (NR) minor band 1 MW=167,['sds-page (reduced) purity'],[0.9993044137954712],[0],0.9993044137954712,0
3289,BIOLOGICAL_ASSAY,Potency (cytotoxicity),"['potency by cell-based bioassay', 'potency by binding elisa', 'spr binding activity', 'protein concentration (a280)']","[0.8793394565582275, 0.04012681543827057, 0.0262997355312109, 0.012479400262236595]","[5, 6, 7, 9]",0.8793394565582275,5
3290,SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight of Minor Bands,['sds-page (reduced) purity'],[0.9994994401931763],[0],0.9994994401931763,0
3291,SDS_PAGE,SDS-PAGE (Reduced) Molecular Weight Of Minor Bands,['sds-page (reduced) purity'],[0.9994896650314331],[0],0.9994896650314331,0
3292,CE_SDS_2,CE-SDS (Non-Reduced) RRT for Unknown Minor Peak >= LOQ 7,['sds-page (reduced) purity'],[0.9994964599609375],[0],0.9994964599609375,0
3293,BIO_ICIEF,iCIEF Main peak area,['aex main peak'],[0.9995365142822266],[2],0.9995365142822266,2
3294,BIO_ICIEF,iCIEF Acidic Group cumulative area,['aex main peak'],[0.999518871307373],[2],0.999518871307373,2
3295,BIO_ICIEF,iCIEF Basic Group cumulative area,['aex main peak'],[0.9995087385177612],[2],0.9995087385177612,2
3296,CE_SDS,CE-SDS (Non-Reduced)  LC,['sds-page (reduced) purity'],[0.9994982481002808],[0],0.9994982481002808,0
3297,SE_HPLC,SE HPLC High Molecular Weight (HMW) Species,['se-uplc monomer'],[0.9992075562477112],[3],0.9992075562477112,3
3298,SE_HPLC,SE HPLC Low Molecular Weight (LMW) Species,['se-uplc monomer'],[0.9992042183876038],[3],0.9992042183876038,3
3299,BIO_ICIEF,iCIEF Acidic Group Cumulative ,['aex main peak'],[0.999462902545929],[2],0.999462902545929,2
3300,BIO_ICIEF,iCIEF Basic Group Cumulative ,['aex main peak'],[0.9994555115699768],[2],0.9994555115699768,2
3301,CE_SDS,CE-SDS (Non-reduced) Sum of all Minor Peaks >= LOQ,['sds-page (reduced) purity'],[0.9994981288909912],[0],0.9994981288909912,0
3302,CE_SDS_2,CE-SDS Purity-Reduced,['sds-page (reduced) purity'],[0.9994857311248779],[0],0.9994857311248779,0
3303,CE_SDS_2,CE-SDS (Reduced) Sum of minor peaks >= LOQ,['sds-page (reduced) purity'],[0.9994907379150391],[0],0.9994907379150391,0
3304,CE_SDS,CE-SDS (Non-Reduced) Sum of minor peaks >= LOQ,['sds-page (reduced) purity'],[0.9994972944259644],[0],0.9994972944259644,0
3305,IC,IEX-HPLC % Area Basic,['aex main peak'],[0.9982643723487854],[2],0.9982643723487854,2
3306,IC,IEX-HPLC % Area Acidic,['aex main peak'],[0.9985606074333191],[2],0.9985606074333191,2
3307,IC,IEX-HPLC % Area Main,['aex main peak'],[0.9980935454368591],[2],0.9980935454368591,2
3308,CE_SDS,CE-SDS (Non-reduced) Unknown Minor Peak >=LOQ 3,['sds-page (reduced) purity'],[0.999492883682251],[0],0.999492883682251,0
3309,CE_SDS,CGE (Non-Reduced) RRT at 2.17 >= DL,['sds-page (reduced) purity'],[0.999479353427887],[0],0.999479353427887,0
3310,CE_SDS,CGE (Non-Reduced) RRT at 2.21 >= QL,['sds-page (reduced) purity'],[0.9994705319404602],[0],0.9994705319404602,0
3311,CE_SDS_2,CGE (reduced) HCB,['sds-page (reduced) purity'],[0.9994807839393616],[0],0.9994807839393616,0
3312,CE_SDS_2,CGE (reduced) HCA,['sds-page (reduced) purity'],[0.999488353729248],[0],0.999488353729248,0
3313,CE_SDS_2,CGE (reduced) % Purity,['sds-page (reduced) purity'],[0.9994995594024658],[0],0.9994995594024658,0
3314,CE_HPLC,CEX HPLC Basic Group,['aex main peak'],[0.9992778897285461],[2],0.9992778897285461,2
3315,CE_HPLC,CEX HPLC Acidic Group,['aex main peak'],[0.9993878602981567],[2],0.9993878602981567,2
3316,CE_SDS_2,CE-SDS (Reduced) Sum of all Minor peaks >= LOQ,['sds-page (reduced) purity'],[0.9994919300079346],[0],0.9994919300079346,0
3317,CE_SDS,CE-SDS (Non-reduced) Sum of all Minor peaks >= LOQ,['sds-page (reduced) purity'],[0.9994981288909912],[0],0.9994981288909912,0
3318,CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak >=LOQ1,['sds-page (reduced) purity'],[0.9994906187057495],[0],0.9994906187057495,0
3319,CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak >=LOQ2,['sds-page (reduced) purity'],[0.9994909763336182],[0],0.9994909763336182,0
3320,CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak >=LOQ3,['sds-page (reduced) purity'],[0.9994896650314331],[0],0.9994896650314331,0
3321,CE_SDS,CE-SDS (Reduced) Unknown Minor Peak>=LOQ1,['sds-page (reduced) purity'],[0.9994825124740601],[0],0.9994825124740601,0
3322,CE_SDS,CE-SDS (Reduced) Unknown Minor Peak>=LOQ3,['sds-page (reduced) purity'],[0.999482274055481],[0],0.999482274055481,0
3323,CE_SDS,CE-SDS (Reduced) Unknown Minor Peak>=LOQ2,['sds-page (reduced) purity'],[0.9994845390319824],[0],0.9994845390319824,0
3324,CE_SDS_2,CGE (reduced) Unknown Minor Peak >= QL 1,['sds-page (reduced) purity'],[0.9992986917495728],[0],0.9992986917495728,0
3325,CE_SDS_2,CGE (reduced) Unknown Minor Peak >= QL 3,['sds-page (reduced) purity'],[0.9993102550506592],[0],0.9993102550506592,0
3326,POLYSORBATE_80,PS 80 Content,"['polysorbate 80', 'potency by cell-based bioassay']","[0.9493124485015869, 0.0063365064561367035]","[10, 5]",0.9493124485015869,10
3327,BIO_ICIEF,iCIEFAcidic Peaks Cumulative Area,['aex main peak'],[0.9995489716529846],[2],0.9995489716529846,2
3328,HPLC,Average J-Content,"['rp-hplc purity', 'aex main peak', 'se-uplc monomer', 'ph']","[0.8433229327201843, 0.07179293781518936, 0.03141159191727638, 0.009816276840865612]","[1, 2, 3, 8]",0.8433229327201843,1
3329,HPLC,J-Content (UPLC),"['rp-hplc purity', 'se-uplc monomer', 'aex main peak', 'particulate-matter >= 25-um']","[0.7129108905792236, 0.15761680901050568, 0.06680535525083542, 0.01344545278698206]","[1, 3, 2, 4]",0.7129108905792236,1
3330,ICIEF_2,iCE Al(b),['aex main peak'],[0.980240523815155],[2],0.980240523815155,2
3331,SDS_PAGE,SDS-PAGE  (NR) minor band 3 MW = 168,['sds-page (reduced) purity'],[0.9993096590042114],[0],0.9993096590042114,0
3332,HPLC,Citric Acid (HPLC),"['rp-hplc purity', 'se-uplc monomer', 'aex main peak', 'particulate-matter >= 25-um']","[0.5588331818580627, 0.2384856790304184, 0.15170468389987946, 0.020892184227705002]","[1, 3, 2, 4]",0.5588331818580627,1
3333,PARTICULATE_MATTER_MICROSCOPY,Particulate Matter (Microscopy) 5.00-10.00 micrometers,['particulate-matter >= 25-um'],[0.9884465932846069],[4],0.9884465932846069,4
3334,PARTICULATE_MATTER_2,Particulate Matter (HIAC)>= 5 micrometers,['particulate-matter >= 25-um'],[0.9903462529182434],[4],0.9903462529182434,4
3335,ELISA,Relative Binding ELISA,['potency by binding elisa'],[0.9972152709960938],[6],0.9972152709960938,6
3336,SDS_PAGE,SDS-PAGE  (NR) minor band 2 MW = 166,['sds-page (reduced) purity'],[0.9993138313293457],[0],0.9993138313293457,0
3337,HPLC,BMT-066339,"['rp-hplc purity', 'se-uplc monomer', 'spr binding activity', 'particulate-matter >= 25-um']","[0.8756040334701538, 0.05260264128446579, 0.015071246773004532, 0.014421270228922367]","[1, 3, 7, 4]",0.8756040334701538,1
3338,RP_UPLC_2,Nivolumab:Relatlimab Protein Ratio (RP-UPLC),['rp-hplc purity'],[0.9958505630493164],[1],0.9958505630493164,1
3339,CE_SDS_2,CE-SDS (Non-reduced) Quantitation Limit,['sds-page (reduced) purity'],[0.9995129108428955],[0],0.9995129108428955,0
3340,SDS_PAGE,SDS-PAGE  (NR) minor band 3 MW = 145,['sds-page (reduced) purity'],[0.9993096590042114],[0],0.9993096590042114,0
3341,SDS_PAGE,SDS-PAGE  (NR) minor band 1 MW = 182,['sds-page (reduced) purity'],[0.9993249177932739],[0],0.9993249177932739,0
3342,SDS_PAGE,SDS-PAGE  (NR) minor band 2 MW = 174,['sds-page (reduced) purity'],[0.9993184804916382],[0],0.9993184804916382,0
3343,CE_SDS,CE-SDS (Reduced)RRT of Unknown Minor peak 2 >= LOQ,['sds-page (reduced) purity'],[0.99949049949646],[0],0.99949049949646,0
3344,CE_SDS,CE-SDS (Reduced)RRT of Unknown Minor peak 1 >= LOQ,['sds-page (reduced) purity'],[0.9994912147521973],[0],0.9994912147521973,0
3345,CE_SDS_2,CE-SDS (Non-reduced)RRT of Unknown Minor peak 3 >= LOQ,['sds-page (reduced) purity'],[0.9994932413101196],[0],0.9994932413101196,0
3346,CE_SDS_2,CE-SDS (Non-reduced)RRT of Unknown Minor peak 1 >= LOQ,['sds-page (reduced) purity'],[0.9994938373565674],[0],0.9994938373565674,0
3347,CE_SDS_2,CE-SDS (Non-reduced)RRT of Unknown Minor peak 2 >= LOQ,['sds-page (reduced) purity'],[0.9994931221008301],[0],0.9994931221008301,0
3348,CE_SDS_2,CE-SDS (reduced) RRT for Unknown Minor Peak >= QL 1,['sds-page (reduced) purity'],[0.999481737613678],[0],0.999481737613678,0
3349,SE_HPLC,SEC-HPLC Cumulative Degradants,['se-uplc monomer'],[0.9968774318695068],[3],0.9968774318695068,3
3350,SE_HPLC,SEC-HPLC Monomer,['se-uplc monomer'],[0.9992089867591858],[3],0.9992089867591858,3
3351,SE_HPLC,SEC-HPLC Cumulative Aggregate,['se-uplc monomer'],[0.9986609220504761],[3],0.9986609220504761,3
3352,SE_HPLC_2,SEC-HPLC Aggregate HMW1,['se-uplc monomer'],[0.9992033839225769],[3],0.9992033839225769,3
3353,CE_SDS_2,CE-SDS (Non-Reduced): RRT 2.04 (if present >= LOQ),['sds-page (reduced) purity'],[0.9994949102401733],[0],0.9994949102401733,0
3354,CE_SDS_2,CE-SDS (Non-Reduced): RRT of Minor Peak >= LOQ,['sds-page (reduced) purity'],[0.9994920492172241],[0],0.9994920492172241,0
3355,CE_SDS_2,CE-SDS (Non-Reduced)Sum of Undefined Peaks  Purity,['sds-page (reduced) purity'],[0.9995036125183105],[0],0.9995036125183105,0
3356,PARTICULATE_MATTER,Particulate Matter (HIAC) >=10 micrometers,['particulate-matter >= 25-um'],[0.9903601408004761],[4],0.9903601408004761,4
3357,ELISA_2,Potency ELISA relative to reference standard,['potency by binding elisa'],[0.9972866773605347],[6],0.9972866773605347,6
3358,SDS_PAGE,(Non-Reduced) Purity Minor Band 1,['sds-page (reduced) purity'],[0.9995086193084717],[0],0.9995086193084717,0
3359,PARTICULATE_MATTER_MICROSCOPY,Sub-Visile Particulate Matter 2-10 micrometers,['particulate-matter >= 25-um'],[0.9893379211425781],[4],0.9893379211425781,4
3360,SDS_PAGE,SDS-PAGE  (NR) minor band 2 MW = 167,['sds-page (reduced) purity'],[0.9993026256561279],[0],0.9993026256561279,0
3361,SDS_PAGE,SDS-PAGE  (NR) minor band 1 MW = 177,['sds-page (reduced) purity'],[0.9993127584457397],[0],0.9993127584457397,0
3362,ELISA_BINDING,Relative Potency,['potency by binding elisa'],[0.9973770380020142],[6],0.9973770380020142,6
3363,SE_HPLC,Aggregate (HMW),['se-uplc monomer'],[0.9991980195045471],[3],0.9991980195045471,3
3364,HPLC,Free Drug,['rp-hplc purity'],[0.971462070941925],[1],0.971462070941925,1
3365,SDS_PAGE,SDS-PAGE (Reduced) MW of Heavy Chain 2 Relative to Reference,['sds-page (reduced) purity'],[0.9994839429855347],[0],0.9994839429855347,0
3366,SDS_PAGE,SDS-PAGE (Reduced) MW of Heavy Chain 1 Relative to Reference,['sds-page (reduced) purity'],[0.9994831085205078],[0],0.9994831085205078,0
3367,SDS_PAGE,SDS-PAGE (Reduced) Sum of Intensity Heavy and Light Chains,['sds-page (reduced) purity'],[0.999494194984436],[0],0.999494194984436,0
3368,SDS_PAGE,SDS-PAGE (Reduced) MW of Light Chain Relative to Reference,['sds-page (reduced) purity'],[0.999480664730072],[0],0.999480664730072,0
3369,SDS_PAGE_2,SDS-PAGE (Non-Reduced) Percent Intensity of Major Band 2,['sds-page (reduced) purity'],[0.9994730353355408],[0],0.9994730353355408,0
3370,SDS_PAGE_2,SDS-PAGE (Non-Reduced) Sum of Intensity of Major Bands,['sds-page (reduced) purity'],[0.9994805455207825],[0],0.9994805455207825,0
3371,SDS_PAGE_2,SDS-PAGE (Non-Reduced) Percent Intensity of Major Band 1,['sds-page (reduced) purity'],[0.9994712471961975],[0],0.9994712471961975,0
3372,SDS_PAGE_2,SDS-PAGE (Non-Red) MW of Major Band 1 Relative to Reference,['sds-page (reduced) purity'],[0.9993663430213928],[0],0.9993663430213928,0
3373,SDS_PAGE_2,SDS-PAGE (Non-Red) MW of Major Band 2 Relative to Reference,['sds-page (reduced) purity'],[0.9993674159049988],[0],0.9993674159049988,0
3374,SDS_PAGE_2,SDS-PAGE Coomassie Blue Non-Reduced,['sds-page (reduced) purity'],[0.9994876384735107],[0],0.9994876384735107,0
3375,SDS_PAGE_2,SDS-PAGE Coomassie Blue Reduced,['sds-page (reduced) purity'],[0.9994658827781677],[0],0.9994658827781677,0
3376,PARTICULATE_MATTER_2,,['particulate-matter >= 25-um'],[0.9857983589172363],[4],0.9857983589172363,4
3377,CE_SDS,Minor Peak >=LOQ RRT,['sds-page (reduced) purity'],[0.9981058835983276],[0],0.9981058835983276,0
3378,CE_SDS,CE-SDS (Reduced) Migration of Minor Peak >= QL 3,['sds-page (reduced) purity'],[0.9994863271713257],[0],0.9994863271713257,0
3379,CE_SDS,CE-SDS (Reduced) Migration of Minor Peak >= QL 4,['sds-page (reduced) purity'],[0.999484658241272],[0],0.999484658241272,0
3380,SE_HPLC,HPLC-SEC Cumulative Degradents,['se-uplc monomer'],[0.9974064230918884],[3],0.9974064230918884,3
3381,ELISA_BINDING,Antigen Binding ELISA (Relative to Reference Standard),['potency by binding elisa'],[0.9973297119140625],[6],0.9973297119140625,6
3382,SDS_PAGE,SDS-PAGE (NR) minor band 1 MW=169,['sds-page (reduced) purity'],[0.9993144273757935],[0],0.9993144273757935,0
3383,SE_HPLC,SEC-HPLC Cumulative Degradation Products,['se-uplc monomer'],[0.9974315762519836],[3],0.9974315762519836,3
3384,SDS_PAGE,SDS-PAGE (Reduced) MW Heavy Chain Relative to Ref. Standard,['sds-page (reduced) purity'],[0.9994825124740601],[0],0.9994825124740601,0
3385,SDS_PAGE,SDS-PAGE (Reduced) MW Light Chain Relative to Ref. Standard,['sds-page (reduced) purity'],[0.999480664730072],[0],0.999480664730072,0
3386,SDS_PAGE,SDS-PAGE (Non-Red) MW Major Band Relative to Ref. Standard,['sds-page (reduced) purity'],[0.9993960857391357],[0],0.9993960857391357,0
3387,ELISA_BINDING,Antigen Binding ELISA Relative to Reference Standard,['potency by binding elisa'],[0.9973152279853821],[6],0.9973152279853821,6
3388,CE_SDS_2,CE-SDS (Reduced) Migration Time of Minor Peak 1 >= LOQ,['sds-page (reduced) purity'],[0.9994975328445435],[0],0.9994975328445435,0
3389,CE_SDS,CE-SDS (Non-Reduced) Migration Time of Minor Peak 1 >= LOQ,['sds-page (reduced) purity'],[0.999505877494812],[0],0.999505877494812,0
3390,PARTICULATE_MATTER_2,Subvisible Particles (HIAC) >= 3 micrometers,['particulate-matter >= 25-um'],[0.9902500510215759],[4],0.9902500510215759,4
3391,PARTICULATE_MATTER_2,Subvisible Particles (HIAC) >= 2 micrometers,['particulate-matter >= 25-um'],[0.9902480244636536],[4],0.9902480244636536,4
3392,PARTICULATE_MATTER_2,Subvisible Particles (HIAC) >= 5 micrometers,['particulate-matter >= 25-um'],[0.9902405738830566],[4],0.9902405738830566,4
3393,BIOLOGICAL_ASSAY,Bioassay (Potency Relative to Reference Material),"['potency by cell-based bioassay', 'protein concentration (a280)']","[0.9400485754013062, 0.012827721424400806]","[5, 9]",0.9400485754013062,5
3394,CE_SDS,CE-SDS (Reduced)RRT of Unknown Minor peak 1>= LOQ 1,['sds-page (reduced) purity'],[0.9994900226593018],[0],0.9994900226593018,0
3395,CE_SDS,CE-SDS (Reduced)RRT of Unknown Minor peak 2>= LOQ 1,['sds-page (reduced) purity'],[0.999489426612854],[0],0.999489426612854,0
3396,SDS_PAGE,SDS PAGE (Non-Reduced) Molecular Weight of Minor Band 3,['sds-page (reduced) purity'],[0.9994935989379883],[0],0.9994935989379883,0
3397,SDS_PAGE,SDS PAGE (Non-Reduced) Molecular Weight of Minor Band 2,['sds-page (reduced) purity'],[0.9994934797286987],[0],0.9994934797286987,0
3398,SDS_PAGE,SDS PAGE (Reduced) Molecular Weight of Minor Band 1,['sds-page (reduced) purity'],[0.9994776844978333],[0],0.9994776844978333,0
3399,SDS_PAGE,SDS PAGE (Non-Reduced) Molecular Weight of Minor Band 4,['sds-page (reduced) purity'],[0.9994937181472778],[0],0.9994937181472778,0
3400,SDS_PAGE,SDS-PAGE(Non-Reduced) Major Band Relative  to Ref. Std.,['sds-page (reduced) purity'],[0.9994982481002808],[0],0.9994982481002808,0
3401,RP_HPLC,Residual Free Drug,['rp-hplc purity'],[0.9961185455322266],[1],0.9961185455322266,1
3402,CE_HPLC,Cation Exchange (Result),['aex main peak'],[0.9993116855621338],[2],0.9993116855621338,2
3403,CE_SDS,CE-SDS (Non-Reduced) RRT for Unknown Minor Peak >= LOQ 6,['sds-page (reduced) purity'],[0.9994997978210449],[0],0.9994997978210449,0
3404,CE_SDS,CE-SDS (Non-Reduced) Minor Peak 4 RRT >= LOQ,['sds-page (reduced) purity'],[0.9994992017745972],[0],0.9994992017745972,0
3405,CE_SDS,CE-SDS (Non-Reduced) Minor Peak 3 RRT >= LOQ,['sds-page (reduced) purity'],[0.9994983673095703],[0],0.9994983673095703,0
3406,CE_SDS,CE-SDS (Non-Reduced) Minor Peak 1 RRT >= LOQ,['sds-page (reduced) purity'],[0.9994982481002808],[0],0.9994982481002808,0
3407,CE_SDS,CE-SDS (Non-Reduced) Minor Peak 2 RRT >= LOQ,['sds-page (reduced) purity'],[0.9994980096817017],[0],0.9994980096817017,0
3408,CE_SDS_2,CE-SDS (Reduced) RRT of Minor Peak 1 RRT >= LOQ,['sds-page (reduced) purity'],[0.9994822144508362],[0],0.9994822144508362,0
3409,BIO_CE-SDS_R,CE-SDS (Reduced) Sum of all Minor Peaks >= LOQ,['sds-page (reduced) purity'],[0.9994992017745972],[0],0.9994992017745972,0
3410,BIO_CE-SDS_R,CE-SDS (Reduced) Unknown minor peak x2 >=LOQ,['sds-page (reduced) purity'],[0.9994868040084839],[0],0.9994868040084839,0
3411,BIO_CE-SDS_R,CE-SDS (Reduced) Unknown minor peak 1 >=LOQ,['sds-page (reduced) purity'],[0.9994913339614868],[0],0.9994913339614868,0
3412,BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Unknown minor peak 1 >=LOQ,['sds-page (reduced) purity'],[0.9994993209838867],[0],0.9994993209838867,0
3413,BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Purity,['sds-page (reduced) purity'],[0.9995062351226807],[0],0.9995062351226807,0
3414,BIO_CE-SDS_NR,CE-SDS (Non-Reduced) HHL,['sds-page (reduced) purity'],[0.9995080232620239],[0],0.9995080232620239,0
3415,BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Sum of all Minor Peaks >= LOQ,['sds-page (reduced) purity'],[0.9995050430297852],[0],0.9995050430297852,0
3416,BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Unknown minor peak 2 >=LOQ,['sds-page (reduced) purity'],[0.9994993209838867],[0],0.9994993209838867,0
3417,CE_SDS_2,CE-SDS (R) - Sum of minor peaks  >= LOQ corrected Area%,['sds-page (reduced) purity'],[0.9992627501487732],[0],0.9992627501487732,0
3418,CE_SDS_2,CE-SDS (R) - Corrected Area% for each minor peak >= LOQ,['sds-page (reduced) purity'],[0.9992874264717102],[0],0.9992874264717102,0
3419,CE_SDS_2,CE-SDS (R) - % Purity,['sds-page (reduced) purity'],[0.9994681477546692],[0],0.9994681477546692,0
3420,SE_HPLC_2,MM-SE Pre Peaks 2,['se-uplc monomer'],[0.9991727471351624],[3],0.9991727471351624,3
3421,SE_HPLC_2,MM-SE Pre-Peaks 1,['se-uplc monomer'],[0.9991530179977417],[3],0.9991530179977417,3
3422,CE_SDS,CE-SDS (NR) - Corrected Area% of IgG Purity,['sds-page (reduced) purity'],[0.9994730353355408],[0],0.9994730353355408,0
3423,CE_SDS,CE-SDS (NR) - Corrected Area% for peak RRT 2.04,['sds-page (reduced) purity'],[0.9994187355041504],[0],0.9994187355041504,0
3424,CE_SDS,CE-SDS (NR) - Sum of minor peaks  >= LOQ corrected Area%,['sds-page (reduced) purity'],[0.999276340007782],[0],0.999276340007782,0
3425,SE_HPLC_3,SE HPLC High Molecular Weight Species,['se-uplc monomer'],[0.9992087483406067],[3],0.9992087483406067,3
3426,SE_HPLC_3,SE HPLC Monomer,['se-uplc monomer'],[0.9992057681083679],[3],0.9992057681083679,3
3427,SE_HPLC_3,SE HPLC Low Molecular Weight Species,['se-uplc monomer'],[0.9992115497589111],[3],0.9992115497589111,3
3428,CE_SDS,CE-SDS (Non-Reduced) Minor peak 1 >=LOQ,['sds-page (reduced) purity'],[0.9994984865188599],[0],0.9994984865188599,0
3429,ICIEF,iCIEF Basic Minor Peaks Cumulative Area,['aex main peak'],[0.9995468258857727],[2],0.9995468258857727,2
3430,CE_SDS,CE-SDS (Non-Reduced) Minor Peaks (>LOQ),['sds-page (reduced) purity'],[0.9994982481002808],[0],0.9994982481002808,0
3431,CE_SDS,CE-SDS (Non-Reduced) Main Peak,['sds-page (reduced) purity'],[0.9995021820068359],[0],0.9995021820068359,0
3432,CE_SDS,CE-SDS (NR) - Corrected Area% for each minor peak >= LOQ,['sds-page (reduced) purity'],[0.9993103742599487],[0],0.9993103742599487,0
3433,CE_SDS,CE-SDS (NR) Sum of Minor Peaks >= LOQ,['sds-page (reduced) purity'],[0.9992721676826477],[0],0.9992721676826477,0
3434,BIO_SE-HPLC,Low Molecular Weight Species,['se-uplc monomer'],[0.9992202520370483],[3],0.9992202520370483,3
3435,BIO_SE-HPLC,High Molecular Weight Species,['se-uplc monomer'],[0.9992212057113647],[3],0.9992212057113647,3
3436,BIO_SE-HPLC,Monomer,['se-uplc monomer'],[0.9992179870605469],[3],0.9992179870605469,3
3437,CE_SDS_2,CE-SDS (Reduced) Heavy and Light Chain Combined,['sds-page (reduced) purity'],[0.9995021820068359],[0],0.9995021820068359,0
3438,SE_HPLC,LMW species,['se-uplc monomer'],[0.9991937279701233],[3],0.9991937279701233,3
3439,SE_HPLC,HMW species,['se-uplc monomer'],[0.9991920590400696],[3],0.9991920590400696,3
3440,BIO_SE-HPLC,SEC Main Peak,['se-uplc monomer'],[0.9969539642333984],[3],0.9969539642333984,3
3441,BIO_SE-HPLC,SEC Sum HMW,['se-uplc monomer'],[0.999220609664917],[3],0.999220609664917,3
3442,BIO_SE-HPLC,SEC Sum LMW,['se-uplc monomer'],[0.999219536781311],[3],0.999219536781311,3
3443,CE_SDS_2,CGE (Reduced) Total LMW,['sds-page (reduced) purity'],[0.9993419051170349],[0],0.9993419051170349,0
3444,CE_SDS_2,CGE (Reduced) Total Purity,['sds-page (reduced) purity'],[0.9995062351226807],[0],0.9995062351226807,0
3445,CE_SDS_2,CGE (Reduced) Total HMW,['sds-page (reduced) purity'],[0.9993199110031128],[0],0.9993199110031128,0
3446,CE_SDS,CGE (Non-Reduced)  Total LMW,['sds-page (reduced) purity'],[0.9994359612464905],[0],0.9994359612464905,0
3447,CE_SDS,CGE (Non-Reduced) Total HMW,['sds-page (reduced) purity'],[0.9994227886199951],[0],0.9994227886199951,0
3448,BIO_ICIEF,Number of Peaks,['aex main peak'],[0.9994978904724121],[2],0.9994978904724121,2
3449,RP_UPLC,mg/mL of LAG3,['rp-hplc purity'],[0.9945043325424194],[1],0.9945043325424194,1
3450,RP_UPLC,mg/mL of Nivolumab,['rp-hplc purity'],[0.9949429631233215],[1],0.9949429631233215,1
3451,PARTICULATE_MATTER_MICRO_2,Particulate Matter (HIAC) >= 3 microns,['particulate-matter >= 25-um'],[0.9903173446655273],[4],0.9903173446655273,4
3452,PARTICULATE_MATTER_MICRO_2,Particulate Matter (HIAC) >= 5 microns,['particulate-matter >= 25-um'],[0.990321934223175],[4],0.990321934223175,4
3453,PARTICULATE_MATTER_MICRO_2,Particulate Matter (HIAC) >= 10 microns,['particulate-matter >= 25-um'],[0.9904019236564636],[4],0.9904019236564636,4
3454,PARTICULATE_MATTER_MICRO_2,Particulate Matter (HIAC)>=2 microns,['particulate-matter >= 25-um'],[0.9902741312980652],[4],0.9902741312980652,4
3455,PARTICULATE_MATTER,Particulate Matter >= 25 microns,['particulate-matter >= 25-um'],[0.990034282207489],[4],0.990034282207489,4
3456,PARTICULATE_MATTER,Particulate Matter >= 10 microns,['particulate-matter >= 25-um'],[0.9901391267776489],[4],0.9901391267776489,4
3457,ELISA_BINDING_2,Potency (Cell-based)),['potency by cell-based bioassay'],[0.9729822278022766],[5],0.9729822278022766,5
3458,CE_SDS,CE-SDS (R) Intensity sum  HC and LC and non-glyco. HC bands,['sds-page (reduced) purity'],[0.9993334412574768],[0],0.9993334412574768,0
3459,CE_SDS,CE-SDS (NR) Intensity major and non glycosylated IgG bands,['sds-page (reduced) purity'],[0.9993597865104675],[0],0.9993597865104675,0
3460,ISOELECTRIC_FOCUSING,Area% main peak,['aex main peak'],[0.9995348453521729],[2],0.9995348453521729,2
3461,ISOELECTRIC_FOCUSING,Sum area% basic peaks,['aex main peak'],[0.999542236328125],[2],0.999542236328125,2
3462,ISOELECTRIC_FOCUSING,Sum area% acidic peaks,['aex main peak'],[0.9995468258857727],[2],0.9995468258857727,2
3463,SE_HPLC,SE HPLC LMW,['se-uplc monomer'],[0.9991866946220398],[3],0.9991866946220398,3
3464,SE_HPLC,SE HPLC Main Peak,['se-uplc monomer'],[0.998150110244751],[3],0.998150110244751,3
